Name,Date,Price
VJC,08/12/2022,107.00 
VJC,07/12/2022,106.00 
VJC,06/12/2022,106.00 
VJC,05/12/2022,106.90 
VJC,02/12/2022,106.50 
VJC,01/12/2022,103.20 
VJC,30/11/2022,103.00 
VJC,29/11/2022,102.80 
VJC,28/11/2022,102.20 
VJC,25/11/2022,102.00 
VJC,24/11/2022,101.20 
VJC,23/11/2022,100.40 
VJC,22/11/2022,98.10 
VJC,21/11/2022,100.60 
VJC,18/11/2022,102.20 
VJC,17/11/2022,102.10 
VJC,16/11/2022,101.90 
VJC,15/11/2022,101.80 
VJC,14/11/2022,101.90 
VJC,11/11/2022,101.30 
VJC,10/11/2022,100.00 
VJC,09/11/2022,100.60 
VJC,08/11/2022,100.40 
VJC,07/11/2022,100.20 
VJC,04/11/2022,100.10 
VJC,03/11/2022,102.70 
VJC,02/11/2022,105.00 
VJC,01/11/2022,106.30 
VJC,31/10/2022,107.60 
VJC,28/10/2022,107.80 
VJC,27/10/2022,108.00 
VJC,26/10/2022,107.50 
VJC,25/10/2022,108.00 
VJC,24/10/2022,107.00 
VJC,21/10/2022,108.90 
VJC,20/10/2022,108.90 
VJC,19/10/2022,109.10 
VJC,18/10/2022,109.10 
VJC,17/10/2022,109.00 
VJC,14/10/2022,109.00 
VJC,13/10/2022,108.70 
VJC,12/10/2022,108.70 
VJC,11/10/2022,107.00 
VJC,10/10/2022,110.00 
VJC,07/10/2022,115.00 
VJC,06/10/2022,114.20 
VJC,05/10/2022,115.00 
VJC,04/10/2022,112.90 
VJC,03/10/2022,110.00 
VJC,30/09/2022,110.90 
VJC,29/09/2022,110.10 
VJC,28/09/2022,110.10 
VJC,27/09/2022,110.50 
VJC,26/09/2022,110.10 
VJC,23/09/2022,112.80 
VJC,22/09/2022,115.00 
VJC,21/09/2022,115.00 
VJC,20/09/2022,116.10 
VJC,19/09/2022,115.00 
VJC,16/09/2022,115.70 
VJC,15/09/2022,116.00 
VJC,14/09/2022,116.20 
VJC,13/09/2022,117.40 
VJC,12/09/2022,117.50 
VJC,09/09/2022,118.00 
VJC,08/09/2022,115.00 
VJC,07/09/2022,113.90 
VJC,06/09/2022,119.70 
VJC,05/09/2022,120.00 
VJC,31/08/2022,121.60 
VJC,30/08/2022,122.40 
VJC,29/08/2022,122.00 
VJC,26/08/2022,123.00 
VJC,25/08/2022,123.40 
VJC,24/08/2022,123.50 
VJC,23/08/2022,123.50 
VJC,22/08/2022,123.90 
VJC,19/08/2022,124.00 
VJC,18/08/2022,124.00 
VJC,17/08/2022,123.50 
VJC,16/08/2022,123.40 
VJC,15/08/2022,124.40 
VJC,12/08/2022,124.30 
VJC,11/08/2022,125.20 
VJC,10/08/2022,125.40 
VJC,09/08/2022,126.40 
VJC,08/08/2022,125.20 
VJC,05/08/2022,126.50 
VJC,04/08/2022,129.20 
VJC,03/08/2022,127.00 
VJC,02/08/2022,127.50 
VJC,01/08/2022,127.10 
VJC,29/07/2022,125.70 
VJC,28/07/2022,127.40 
VJC,27/07/2022,125.30 
VJC,26/07/2022,125.10 
VJC,25/07/2022,125.80 
VJC,22/07/2022,125.60 
VJC,21/07/2022,126.00 
VJC,20/07/2022,125.50 
VJC,19/07/2022,124.50 
VJC,18/07/2022,124.20 
VJC,15/07/2022,124.70 
VJC,14/07/2022,126.70 
VJC,13/07/2022,124.80 
VJC,12/07/2022,125.50 
VJC,11/07/2022,127.40 
VJC,08/07/2022,127.80 
VJC,07/07/2022,129.30 
VJC,06/07/2022,127.10 
VJC,05/07/2022,125.90 
VJC,04/07/2022,129.60 
VJC,01/07/2022,130.10 
VJC,30/06/2022,130.00 
VJC,29/06/2022,132.30 
VJC,28/06/2022,133.00 
VJC,27/06/2022,133.00 
VJC,24/06/2022,128.30 
VJC,23/06/2022,128.20 
VJC,22/06/2022,129.30 
VJC,21/06/2022,127.80 
VJC,20/06/2022,127.00 
VJC,17/06/2022,124.90 
VJC,16/06/2022,125.40 
VJC,15/06/2022,124.50 
VJC,14/06/2022,124.80 
VJC,13/06/2022,124.90 
VJC,10/06/2022,127.70 
VJC,09/06/2022,127.80 
VJC,08/06/2022,127.00 
VJC,07/06/2022,126.80 
VJC,06/06/2022,127.60 
VJC,03/06/2022,127.00 
VJC,02/06/2022,128.70 
VJC,01/06/2022,131.30 
VJC,31/05/2022,130.90 
VJC,30/05/2022,132.50 
VJC,27/05/2022,127.00 
VJC,26/05/2022,125.00 
VJC,25/05/2022,125.70 
VJC,24/05/2022,125.30 
VJC,23/05/2022,125.00 
VJC,20/05/2022,125.30 
VJC,19/05/2022,125.30 
VJC,18/05/2022,125.70 
VJC,17/05/2022,128.00 
VJC,16/05/2022,126.00 
VJC,13/05/2022,125.90 
VJC,12/05/2022,124.80 
VJC,11/05/2022,126.50 
VJC,10/05/2022,129.10 
VJC,09/05/2022,124.00 
VJC,06/05/2022,128.00 
VJC,05/05/2022,130.80 
VJC,04/05/2022,130.30 
VJC,29/04/2022,129.90 
VJC,28/04/2022,129.00 
VJC,27/04/2022,129.00 
VJC,26/04/2022,129.00 
VJC,25/04/2022,131.00 
VJC,22/04/2022,138.20 
VJC,21/04/2022,136.50 
VJC,20/04/2022,142.00 
VJC,19/04/2022,143.10 
VJC,18/04/2022,138.30 
VJC,15/04/2022,135.90 
VJC,14/04/2022,136.90 
VJC,13/04/2022,138.10 
VJC,12/04/2022,138.00 
VJC,08/04/2022,138.40 
VJC,07/04/2022,137.00 
VJC,06/04/2022,141.00 
VJC,05/04/2022,141.50 
VJC,04/04/2022,142.90 
VJC,01/04/2022,140.90 
VJC,31/03/2022,140.50 
VJC,30/03/2022,140.50 
VJC,29/03/2022,142.90 
VJC,28/03/2022,140.80 
VJC,25/03/2022,143.00 
VJC,24/03/2022,144.00 
VJC,23/03/2022,141.00 
VJC,22/03/2022,140.80 
VJC,21/03/2022,143.30 
VJC,18/03/2022,148.20 
VJC,17/03/2022,145.00 
VJC,16/03/2022,147.00 
VJC,15/03/2022,148.00 
VJC,14/03/2022,145.00 
VJC,11/03/2022,138.50 
VJC,10/03/2022,139.00 
VJC,09/03/2022,140.00 
VJC,08/03/2022,137.00 
VJC,07/03/2022,134.20 
VJC,04/03/2022,139.40 
VJC,03/03/2022,143.40 
VJC,02/03/2022,145.00 
VJC,01/03/2022,140.90 
VJC,28/02/2022,140.10 
VJC,25/02/2022,145.10 
VJC,24/02/2022,148.00 
VJC,23/02/2022,148.20 
VJC,22/02/2022,142.80 
VJC,21/02/2022,146.00 
VJC,18/02/2022,149.00 
VJC,17/02/2022,141.60 
VJC,16/02/2022,139.20 
VJC,15/02/2022,139.20 
VJC,14/02/2022,140.00 
VJC,11/02/2022,132.80 
VJC,10/02/2022,133.00 
VJC,09/02/2022,135.00 
VJC,08/02/2022,131.50 
VJC,07/02/2022,130.40 
VJC,28/01/2022,121.90 
VJC,27/01/2022,121.10 
VJC,26/01/2022,121.10 
VJC,25/01/2022,121.30 
VJC,24/01/2022,120.50 
VJC,21/01/2022,122.00 
VJC,20/01/2022,125.30 
VJC,19/01/2022,122.00 
VJC,18/01/2022,124.50 
VJC,17/01/2022,120.50 
VJC,14/01/2022,122.00 
VJC,13/01/2022,122.00 
VJC,12/01/2022,123.20 
VJC,11/01/2022,123.80 
VJC,10/01/2022,123.80 
VJC,07/01/2022,123.80 
VJC,06/01/2022,123.80 
VJC,05/01/2022,123.00 
VJC,04/01/2022,126.00 
VJC,31/12/2021,128.30 
VJC,30/12/2021,126.00 
VJC,29/12/2021,125.20 
VJC,28/12/2021,125.20 
VJC,27/12/2021,125.00 
VJC,24/12/2021,124.00 
VJC,23/12/2021,123.90 
VJC,22/12/2021,122.70 
VJC,21/12/2021,122.50 
VJC,20/12/2021,122.10 
VJC,17/12/2021,122.50 
VJC,16/12/2021,122.80 
VJC,15/12/2021,124.00 
VJC,14/12/2021,124.00 
VJC,13/12/2021,125.80 
VJC,10/12/2021,124.50 
VJC,09/12/2021,123.50 
VJC,08/12/2021,121.40 
VJC,07/12/2021,123.00 
VJC,06/12/2021,120.50 
VJC,03/12/2021,120.40 
VJC,02/12/2021,120.40 
VJC,01/12/2021,120.00 
VJC,30/11/2021,122.50 
VJC,29/11/2021,125.00 
VJC,26/11/2021,129.50 
VJC,25/11/2021,132.00 
VJC,24/11/2021,132.20 
VJC,23/11/2021,132.00 
VJC,22/11/2021,128.00 
VJC,19/11/2021,127.80 
VJC,18/11/2021,126.50 
VJC,17/11/2021,127.90 
VJC,16/11/2021,127.90 
VJC,15/11/2021,127.00 
VJC,12/11/2021,128.60 
VJC,11/11/2021,128.60 
VJC,10/11/2021,129.70 
VJC,09/11/2021,131.00 
VJC,08/11/2021,131.80 
VJC,05/11/2021,130.00 
VJC,04/11/2021,129.60 
VJC,03/11/2021,129.80 
VJC,02/11/2021,132.00 
VJC,01/11/2021,130.00 
VJC,29/10/2021,132.00 
VJC,28/10/2021,133.50 
VJC,27/10/2021,134.00 
VJC,26/10/2021,132.50 
VJC,25/10/2021,131.80 
VJC,22/10/2021,131.80 
VJC,21/10/2021,131.80 
VJC,20/10/2021,135.90 
VJC,19/10/2021,135.20 
VJC,18/10/2021,131.20 
VJC,15/10/2021,131.70 
VJC,14/10/2021,134.40 
VJC,13/10/2021,133.90 
VJC,12/10/2021,132.50 
VJC,11/10/2021,132.50 
VJC,08/10/2021,128.90 
VJC,07/10/2021,128.80 
VJC,06/10/2021,129.40 
VJC,05/10/2021,130.80 
VJC,04/10/2021,131.80 
VJC,01/10/2021,128.80 
VJC,30/09/2021,127.90 
VJC,29/09/2021,128.50 
VJC,28/09/2021,129.00 
VJC,27/09/2021,129.00 
VJC,24/09/2021,125.00 
VJC,23/09/2021,123.70 
VJC,22/09/2021,123.30 
VJC,21/09/2021,123.50 
VJC,20/09/2021,124.20 
VJC,17/09/2021,124.90 
VJC,16/09/2021,126.00 
VJC,15/09/2021,126.00 
VJC,14/09/2021,125.80 
VJC,13/09/2021,128.00 
VJC,10/09/2021,129.80 
VJC,09/09/2021,129.00 
VJC,08/09/2021,124.60 
VJC,07/09/2021,124.60 
VJC,06/09/2021,125.70 
VJC,01/09/2021,125.50 
VJC,31/08/2021,126.50 
VJC,30/08/2021,126.90 
VJC,27/08/2021,126.80 
VJC,26/08/2021,125.80 
VJC,25/08/2021,127.00 
VJC,24/08/2021,122.80 
VJC,23/08/2021,120.30 
VJC,20/08/2021,119.80 
VJC,19/08/2021,120.00 
VJC,18/08/2021,118.00 
VJC,17/08/2021,117.30 
VJC,16/08/2021,117.30 
VJC,13/08/2021,118.00 
VJC,12/08/2021,118.70 
VJC,11/08/2021,118.70 
VJC,10/08/2021,118.70 
VJC,09/08/2021,119.50 
VJC,06/08/2021,117.40 
VJC,05/08/2021,116.50 
VJC,04/08/2021,116.20 
VJC,03/08/2021,116.00 
VJC,02/08/2021,115.50 
VJC,30/07/2021,113.00 
VJC,29/07/2021,114.40 
VJC,28/07/2021,114.40 
VJC,27/07/2021,114.90 
VJC,26/07/2021,114.00 
VJC,23/07/2021,113.40 
VJC,22/07/2021,114.00 
VJC,21/07/2021,114.00 
VJC,20/07/2021,114.50 
VJC,19/07/2021,114.00 
VJC,16/07/2021,115.40 
VJC,15/07/2021,114.80 
VJC,14/07/2021,117.00 
VJC,13/07/2021,119.90 
VJC,12/07/2021,120.00 
VJC,09/07/2021,118.90 
VJC,08/07/2021,120.30 
VJC,07/07/2021,121.80 
VJC,06/07/2021,119.30 
VJC,05/07/2021,118.30 
VJC,02/07/2021,120.60 
VJC,01/07/2021,120.70 
VJC,30/06/2021,121.50 
VJC,29/06/2021,120.00 
VJC,28/06/2021,115.50 
VJC,25/06/2021,115.90 
VJC,24/06/2021,115.50 
VJC,23/06/2021,115.10 
VJC,22/06/2021,115.00 
VJC,21/06/2021,114.00 
VJC,18/06/2021,116.00 
VJC,17/06/2021,116.50 
VJC,16/06/2021,116.50 
VJC,15/06/2021,117.00 
VJC,14/06/2021,115.70 
VJC,11/06/2021,115.50 
VJC,10/06/2021,113.80 
VJC,09/06/2021,115.30 
VJC,08/06/2021,117.20 
VJC,07/06/2021,111.80 
VJC,04/06/2021,107.40 
VJC,03/06/2021,106.90 
VJC,02/06/2021,106.60 
REE,12/12/2022,80.00 
REE,09/12/2022,80.00 
REE,08/12/2022,77.40 
REE,07/12/2022,77.40 
REE,06/12/2022,78.00 
REE,05/12/2022,79.40 
REE,02/12/2022,78.00 
REE,01/12/2022,74.50 
REE,30/11/2022,74.00 
REE,29/11/2022,72.90 
REE,28/11/2022,72.50 
REE,25/11/2022,70.40 
REE,24/11/2022,69.80 
REE,23/11/2022,70.20 
REE,22/11/2022,70.00 
REE,21/11/2022,69.50 
REE,18/11/2022,69.00 
REE,17/11/2022,68.60 
REE,16/11/2022,67.40 
REE,15/11/2022,63.80 
REE,14/11/2022,68.60 
REE,11/11/2022,69.20 
REE,10/11/2022,68.00 
REE,09/11/2022,69.00 
REE,08/11/2022,69.80 
REE,07/11/2022,68.50 
REE,04/11/2022,70.10 
REE,03/11/2022,75.30 
REE,02/11/2022,75.10 
REE,01/11/2022,77.00 
REE,31/10/2022,79.00 
REE,28/10/2022,79.80 
REE,27/10/2022,81.00 
REE,26/10/2022,79.40 
REE,25/10/2022,78.50 
REE,24/10/2022,76.80 
REE,21/10/2022,79.00 
REE,20/10/2022,81.20 
REE,19/10/2022,80.00 
REE,18/10/2022,80.10 
REE,17/10/2022,79.80 
REE,14/10/2022,77.30 
REE,13/10/2022,75.90 
REE,12/10/2022,76.60 
REE,11/10/2022,75.00 
REE,10/10/2022,76.10 
REE,07/10/2022,73.50 
REE,06/10/2022,74.10 
REE,05/10/2022,77.50 
REE,04/10/2022,73.50 
REE,03/10/2022,73.20 
REE,30/09/2022,77.00 
REE,29/09/2022,75.00 
REE,28/09/2022,75.10 
REE,27/09/2022,78.90 
REE,26/09/2022,78.50 
REE,23/09/2022,83.60 
REE,22/09/2022,84.40 
REE,21/09/2022,83.80 
REE,20/09/2022,83.90 
REE,19/09/2022,82.30 
REE,16/09/2022,84.10 
REE,15/09/2022,86.00 
REE,14/09/2022,85.60 
REE,13/09/2022,86.00 
REE,12/09/2022,85.10 
REE,09/09/2022,84.90 
REE,08/09/2022,81.30 
REE,07/09/2022,83.00 
REE,06/09/2022,86.30 
REE,05/09/2022,86.50 
REE,31/08/2022,86.10 
REE,30/08/2022,84.30 
REE,29/08/2022,84.00 
REE,26/08/2022,83.50 
REE,25/08/2022,85.20 
REE,24/08/2022,85.00 
REE,23/08/2022,84.50 
REE,22/08/2022,83.20 
REE,19/08/2022,81.70 
REE,18/08/2022,82.90 
REE,17/08/2022,82.80 
REE,16/08/2022,84.20 
REE,15/08/2022,83.60 
REE,12/08/2022,80.60 
REE,11/08/2022,80.20 
REE,10/08/2022,80.60 
REE,09/08/2022,80.40 
REE,08/08/2022,82.00 
REE,05/08/2022,81.00 
REE,04/08/2022,80.00 
REE,03/08/2022,81.20 
REE,02/08/2022,78.60 
REE,01/08/2022,76.00 
REE,29/07/2022,75.20 
REE,28/07/2022,77.70 
REE,27/07/2022,77.60 
REE,26/07/2022,76.30 
REE,25/07/2022,79.60 
REE,22/07/2022,80.90 
REE,21/07/2022,81.70 
REE,20/07/2022,82.50 
REE,19/07/2022,81.20 
REE,18/07/2022,79.20 
REE,15/07/2022,77.90 
REE,14/07/2022,77.50 
REE,13/07/2022,77.40 
REE,12/07/2022,75.90 
REE,11/07/2022,72.00 
REE,08/07/2022,76.90 
REE,07/07/2022,75.40 
REE,06/07/2022,73.70 
REE,05/07/2022,79.10 
REE,04/07/2022,85.00 
REE,01/07/2022,86.00 
REE,30/06/2022,86.20 
REE,29/06/2022,86.40 
REE,28/06/2022,87.60 
REE,27/06/2022,86.00 
REE,24/06/2022,85.80 
REE,23/06/2022,85.30 
REE,22/06/2022,79.80 
REE,21/06/2022,85.70 
REE,20/06/2022,92.10 
REE,17/06/2022,99.00 
REE,16/06/2022,96.80 
REE,15/06/2022,90.80 
REE,14/06/2022,90.50 
REE,13/06/2022,86.50 
REE,10/06/2022,90.10 
REE,09/06/2022,96.80 
REE,08/06/2022,98.30 
REE,07/06/2022,96.00 
REE,06/06/2022,91.80 
REE,03/06/2022,93.00 
REE,02/06/2022,92.40 
REE,01/06/2022,95.50 
REE,31/05/2022,90.50 
REE,30/05/2022,94.70 
REE,27/05/2022,89.60 
REE,26/05/2022,83.80 
REE,25/05/2022,80.20 
REE,24/05/2022,75.00 
REE,23/05/2022,73.50 
REE,20/05/2022,76.20 
REE,19/05/2022,76.50 
REE,18/05/2022,73.00 
REE,17/05/2022,70.10 
REE,16/05/2022,65.57 
REE,13/05/2022,70.44 
REE,12/05/2022,75.66 
REE,11/05/2022,80.53 
REE,10/05/2022,75.31 
REE,09/05/2022,70.44 
REE,06/05/2022,74.79 
REE,05/05/2022,71.48 
REE,04/05/2022,72.18 
REE,29/04/2022,71.66 
REE,28/04/2022,68.79 
REE,27/04/2022,64.35 
REE,26/04/2022,64.26 
REE,25/04/2022,62.00 
REE,22/04/2022,66.61 
REE,21/04/2022,70.26 
REE,20/04/2022,69.57 
REE,19/04/2022,73.57 
REE,18/04/2022,76.18 
REE,15/04/2022,74.80 
REE,14/04/2022,70.50 
REE,13/04/2022,69.73 
REE,12/04/2022,68.01 
REE,08/04/2022,70.33 
REE,07/04/2022,69.64 
REE,06/04/2022,72.82 
REE,05/04/2022,70.50 
REE,04/04/2022,70.93 
REE,01/04/2022,72.31 
REE,31/03/2022,70.24 
REE,30/03/2022,69.99 
REE,29/03/2022,69.21 
REE,28/03/2022,68.70 
REE,25/03/2022,67.92 
REE,24/03/2022,68.52 
REE,23/03/2022,64.05 
REE,22/03/2022,63.71 
REE,21/03/2022,61.90 
REE,18/03/2022,61.73 
REE,17/03/2022,61.73 
REE,16/03/2022,61.22 
REE,15/03/2022,61.90 
REE,14/03/2022,62.68 
REE,11/03/2022,62.08 
REE,10/03/2022,61.65 
REE,09/03/2022,61.13 
REE,08/03/2022,62.33 
REE,07/03/2022,63.45 
REE,04/03/2022,64.40 
REE,03/03/2022,65.08 
REE,02/03/2022,63.62 
REE,01/03/2022,64.23 
REE,28/02/2022,65.00 
REE,25/02/2022,63.62 
REE,24/02/2022,63.19 
REE,23/02/2022,64.05 
REE,22/02/2022,61.56 
REE,21/02/2022,62.25 
REE,18/02/2022,62.33 
REE,17/02/2022,61.47 
REE,16/02/2022,62.16 
REE,15/02/2022,58.72 
REE,14/02/2022,58.03 
REE,11/02/2022,58.72 
REE,10/02/2022,58.64 
REE,09/02/2022,59.93 
REE,08/02/2022,59.67 
REE,07/02/2022,58.98 
REE,28/01/2022,59.32 
REE,27/01/2022,57.95 
REE,26/01/2022,55.80 
REE,25/01/2022,55.28 
REE,24/01/2022,54.17 
REE,21/01/2022,56.40 
REE,20/01/2022,56.14 
REE,19/01/2022,55.28 
REE,18/01/2022,55.03 
REE,17/01/2022,55.03 
REE,14/01/2022,57.09 
REE,13/01/2022,56.83 
REE,12/01/2022,56.83 
REE,11/01/2022,56.75 
REE,10/01/2022,58.55 
REE,07/01/2022,59.58 
REE,06/01/2022,60.10 
REE,05/01/2022,61.04 
REE,04/01/2022,60.18 
REE,31/12/2021,59.41 
REE,30/12/2021,60.10 
REE,29/12/2021,60.44 
REE,28/12/2021,61.82 
REE,27/12/2021,61.82 
REE,24/12/2021,61.73 
REE,23/12/2021,60.18 
REE,22/12/2021,59.32 
REE,21/12/2021,59.32 
REE,20/12/2021,57.69 
REE,17/12/2021,58.12 
REE,16/12/2021,57.78 
REE,15/12/2021,56.75 
REE,14/12/2021,59.07 
REE,13/12/2021,59.67 
REE,10/12/2021,58.55 
REE,09/12/2021,58.03 
REE,08/12/2021,57.78 
REE,07/12/2021,58.03 
REE,06/12/2021,55.97 
REE,03/12/2021,58.03 
REE,02/12/2021,59.32 
REE,01/12/2021,60.10 
REE,30/11/2021,60.61 
REE,29/11/2021,59.32 
REE,26/11/2021,57.60 
REE,25/11/2021,57.52 
REE,24/11/2021,58.12 
REE,23/11/2021,57.35 
REE,22/11/2021,55.46 
REE,19/11/2021,57.69 
REE,18/11/2021,60.18 
REE,17/11/2021,61.73 
REE,16/11/2021,61.73 
REE,15/11/2021,61.99 
REE,12/11/2021,62.76 
REE,11/11/2021,60.87 
REE,10/11/2021,60.87 
REE,09/11/2021,61.90 
REE,08/11/2021,61.90 
REE,05/11/2021,61.13 
REE,04/11/2021,60.87 
REE,03/11/2021,62.16 
REE,02/11/2021,62.16 
REE,01/11/2021,61.90 
REE,29/10/2021,64.31 
REE,28/10/2021,65.34 
REE,27/10/2021,65.34 
REE,26/10/2021,64.66 
REE,25/10/2021,65.34 
REE,22/10/2021,65.34 
REE,21/10/2021,64.40 
REE,20/10/2021,64.40 
REE,19/10/2021,64.31 
REE,18/10/2021,63.62 
REE,15/10/2021,62.76 
REE,14/10/2021,62.76 
REE,13/10/2021,62.76 
REE,12/10/2021,62.25 
REE,11/10/2021,60.61 
REE,08/10/2021,60.61 
REE,07/10/2021,61.30 
REE,06/10/2021,61.73 
REE,05/10/2021,60.01 
REE,04/10/2021,60.01 
REE,01/10/2021,56.66 
REE,30/09/2021,56.06 
REE,29/09/2021,55.97 
REE,28/09/2021,55.46 
REE,27/09/2021,53.31 
REE,24/09/2021,56.06 
REE,23/09/2021,57.60 
REE,22/09/2021,58.46 
REE,21/09/2021,56.75 
REE,20/09/2021,56.40 
REE,17/09/2021,57.52 
REE,16/09/2021,55.89 
REE,15/09/2021,55.89 
REE,14/09/2021,55.80 
REE,13/09/2021,55.46 
REE,10/09/2021,56.66 
REE,09/09/2021,56.75 
REE,08/09/2021,55.28 
REE,07/09/2021,55.03 
REE,06/09/2021,56.92 
REE,01/09/2021,57.17 
REE,31/08/2021,56.75 
REE,30/08/2021,55.89 
REE,27/08/2021,55.89 
REE,26/08/2021,53.39 
REE,25/08/2021,49.95 
REE,24/08/2021,49.78 
REE,23/08/2021,49.87 
REE,20/08/2021,52.70 
REE,19/08/2021,52.19 
REE,18/08/2021,52.02 
REE,17/08/2021,48.66 
REE,16/08/2021,48.58 
REE,13/08/2021,47.89 
REE,12/08/2021,47.89 
REE,11/08/2021,48.49 
REE,10/08/2021,48.06 
REE,09/08/2021,48.06 
REE,06/08/2021,46.43 
REE,05/08/2021,46.43 
REE,04/08/2021,46.43 
REE,03/08/2021,46.69 
REE,02/08/2021,46.43 
REE,30/07/2021,47.29 
REE,29/07/2021,45.05 
REE,28/07/2021,45.05 
REE,27/07/2021,45.40 
REE,26/07/2021,44.71 
REE,23/07/2021,44.28 
REE,22/07/2021,45.40 
REE,21/07/2021,44.88 
REE,20/07/2021,44.45 
REE,19/07/2021,43.68 
REE,16/07/2021,44.62 
REE,15/07/2021,44.02 
REE,14/07/2021,43.93 
REE,13/07/2021,44.62 
REE,12/07/2021,44.97 
REE,09/07/2021,45.48 
REE,08/07/2021,45.57 
REE,07/07/2021,46.34 
REE,06/07/2021,45.14 
REE,05/07/2021,47.12 
REE,02/07/2021,48.75 
REE,01/07/2021,49.52 
REE,30/06/2021,49.61 
REE,29/06/2021,49.61 
REE,28/06/2021,49.27 
REE,25/06/2021,48.58 
REE,24/06/2021,48.49 
REE,23/06/2021,48.92 
REE,22/06/2021,49.52 
REE,21/06/2021,50.04 
REE,18/06/2021,51.33 
REE,17/06/2021,51.59 
REE,16/06/2021,48.92 
REE,15/06/2021,48.92 
REE,14/06/2021,47.72 
REE,11/06/2021,47.20 
REE,10/06/2021,46.86 
REE,09/06/2021,47.72 
REE,08/06/2021,48.15 
REE,07/06/2021,47.98 
REE,04/06/2021,49.35 
REE,03/06/2021,49.69 
REE,02/06/2021,48.15 
PNJ,12/12/2022,111.80 
PNJ,09/12/2022,111.90 
PNJ,08/12/2022,111.00 
PNJ,07/12/2022,108.70 
PNJ,06/12/2022,111.10 
PNJ,05/12/2022,114.90 
PNJ,02/12/2022,115.00 
PNJ,01/12/2022,112.00 
PNJ,30/11/2022,113.50 
PNJ,29/11/2022,112.80 
PNJ,28/11/2022,109.00 
PNJ,25/11/2022,106.20 
PNJ,24/11/2022,106.00 
PNJ,23/11/2022,105.70 
PNJ,22/11/2022,103.00 
PNJ,21/11/2022,102.10 
PNJ,18/11/2022,100.10 
PNJ,17/11/2022,100.00 
PNJ,16/11/2022,97.00 
PNJ,15/11/2022,94.10 
PNJ,14/11/2022,96.60 
PNJ,11/11/2022,97.20 
PNJ,10/11/2022,97.00 
PNJ,09/11/2022,97.30 
PNJ,08/11/2022,96.90 
PNJ,07/11/2022,95.50 
PNJ,04/11/2022,94.90 
PNJ,03/11/2022,102.00 
PNJ,02/11/2022,101.10 
PNJ,01/11/2022,101.60 
PNJ,31/10/2022,103.30 
PNJ,28/10/2022,103.70 
PNJ,27/10/2022,102.80 
PNJ,26/10/2022,102.60 
PNJ,25/10/2022,100.82 
PNJ,24/10/2022,101.50 
PNJ,21/10/2022,103.89 
PNJ,20/10/2022,106.77 
PNJ,19/10/2022,106.67 
PNJ,18/10/2022,105.18 
PNJ,17/10/2022,104.19 
PNJ,14/10/2022,104.29 
PNJ,13/10/2022,103.70 
PNJ,12/10/2022,104.19 
PNJ,11/10/2022,103.79 
PNJ,10/10/2022,104.19 
PNJ,07/10/2022,102.21 
PNJ,06/10/2022,102.01 
PNJ,05/10/2022,101.61 
PNJ,04/10/2022,97.74 
PNJ,03/10/2022,98.83 
PNJ,30/09/2022,106.18 
PNJ,29/09/2022,110.15 
PNJ,28/09/2022,110.15 
PNJ,27/09/2022,110.24 
PNJ,26/09/2022,110.24 
PNJ,23/09/2022,113.02 
PNJ,22/09/2022,113.12 
PNJ,21/09/2022,113.02 
PNJ,20/09/2022,112.13 
PNJ,19/09/2022,111.14 
PNJ,16/09/2022,112.33 
PNJ,15/09/2022,111.04 
PNJ,14/09/2022,110.84 
PNJ,13/09/2022,112.13 
PNJ,12/09/2022,111.34 
PNJ,09/09/2022,110.94 
PNJ,08/09/2022,111.63 
PNJ,07/09/2022,110.15 
PNJ,06/09/2022,113.12 
PNJ,05/09/2022,113.42 
PNJ,31/08/2022,113.92 
PNJ,30/08/2022,113.52 
PNJ,29/08/2022,115.60 
PNJ,26/08/2022,116.89 
PNJ,25/08/2022,115.70 
PNJ,24/08/2022,116.30 
PNJ,23/08/2022,113.62 
PNJ,22/08/2022,113.92 
PNJ,19/08/2022,113.12 
PNJ,18/08/2022,113.52 
PNJ,17/08/2022,114.02 
PNJ,16/08/2022,114.11 
PNJ,15/08/2022,113.82 
PNJ,12/08/2022,112.53 
PNJ,11/08/2022,113.22 
PNJ,10/08/2022,115.60 
PNJ,09/08/2022,115.80 
PNJ,08/08/2022,115.80 
PNJ,05/08/2022,114.02 
PNJ,04/08/2022,115.11 
PNJ,03/08/2022,115.11 
PNJ,02/08/2022,115.60 
PNJ,01/08/2022,116.10 
PNJ,29/07/2022,113.12 
PNJ,28/07/2022,112.13 
PNJ,27/07/2022,111.34 
PNJ,26/07/2022,111.14 
PNJ,25/07/2022,112.33 
PNJ,22/07/2022,113.62 
PNJ,21/07/2022,113.12 
PNJ,20/07/2022,112.73 
PNJ,19/07/2022,109.65 
PNJ,18/07/2022,112.63 
PNJ,15/07/2022,112.63 
PNJ,14/07/2022,114.61 
PNJ,13/07/2022,114.11 
PNJ,12/07/2022,115.90 
PNJ,11/07/2022,114.61 
PNJ,08/07/2022,115.11 
PNJ,07/07/2022,115.11 
PNJ,06/07/2022,111.14 
PNJ,05/07/2022,117.69 
PNJ,04/07/2022,122.85 
PNJ,01/07/2022,127.21 
PNJ,30/06/2022,127.51 
PNJ,29/06/2022,128.50 
PNJ,28/06/2022,128.50 
PNJ,27/06/2022,128.50 
PNJ,24/06/2022,121.06 
PNJ,23/06/2022,119.57 
